(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
0.4,891.427,0,1,
0.4,895.317,0,0,
0.4,896.85,0,0,
0.4,899.566,0,0,
0.4,899.645,0,1,
0.4,901.059,0,0,
0.4,901.36,0,1,
0.4,904.904,0,0,
0.4,916.377,0,0,
0.4,917.653,0,0,
0.4,918.311,0,0,
0.4,918.453,0,1,
0.4,919.92,0,0,
0.4,920.219,0,1,
0.4,921.006,1,1,
0.4,924.571,0,0,
0.4,927.022,0,0,
0.4,936.257,0,0,
0.4,937.414,0,0,
0.4,944.312,0,0,
0.4,946.146,0,0,
0.4,952.405,0,0,
0.4,955.484,0,0,
0.4,956.595,0,0,
0.4,957.802,0,0,
0.4,961.2,0,0,
0.4,961.225,0,1,
0.4,962.492,0,0,
0.4,963.226,0,0,
0.4,968.995,0,0,
0.4,969.268,0,0,
0.4,974.497,0,0,
0.4,975.786,0,0,
0.4,978.352,0,0,
0.4,982.081,0,0,
0.4,982.545,0,1,
0.4,986.001,0,0,
0.4,987.978,0,1,
0.4,988.494,1,1,
0.4,990.321,1,1,
0.4,1001.06,0,0,
0.4,1002.45,0,0,
0.4,1005.11,0,1,
0.4,1005.74,1,1,
0.4,1007.14,1,1,
0.4,1008.71,0,1,
0.4,1010.79,0,1,
0.4,1011.73,0,0,
0.4,1017.29,0,0,
0.4,1019.27,0,1,
0.4,1022.58,0,1,
0.4,1025.65,0,0,
0.4,1027.53,0,0,
0.4,1034.31,0,0,
0.4,1034.54,0,0,
0.4,1039.41,0,0,
0.4,1040.57,0,1,
0.4,1043.98,0,0,
0.4,1047.96,0,0,
0.4,1053.73,0,0,
0.4,1060.11,0,0,
0.4,1061.51,0,0,
0.4,1062.8,0,0,
0.4,1064.21,0,0,
0.4,1069.57,0,0,
0.4,1070.48,0,1,
0.4,1073.01,0,0,
0.4,1075.42,0,0,
0.4,1076.01,0,1,
0.4,1078.16,0,1,
0.4,1079.41,1,1,
0.4,1083.54,0,1,
0.4,1089.82,0,0,
0.4,1090.33,0,0,
0.4,1096.35,0,0,
0.4,1097.6,0,1,
0.4,1098.76,0,0,
0.4,1101.76,0,0,
0.4,1102.13,0,0,
0.4,1105.04,0,0,
0.4,1106.82,0,0,
0.4,1109.31,0,0,
0.4,1110.03,0,1,
0.4,1110.62,0,1,
0.4,1112.03,0,0,
0.4,1112.4,0,0,
0.4,1118.37,0,0,
0.4,1124.32,0,0,
0.4,1128.43,0,0,
0.4,1131.31,0,0,
0.4,1132.24,0,1,
0.4,1135.78,0,0,
0.4,1138,0,1,
0.4,1138.42,1,1,
0.4,1142.66,0,0,
0.4,1148.9,0,0,
0.4,1149.62,0,1,
0.4,1151.02,0,1,
0.4,1156.97,0,0,
0.4,1157.42,0,1,
0.4,1159.55,0,1,
0.4,1159.91,1,1,
0.4,1163.55,0,0,
0.4,1168.46,0,0,
0.4,1169.35,0,0,
0.4,1170.48,0,0,
0.4,1170.93,0,0,
0.4,1172.55,0,0,
0.4,1175.41,0,0,
0.4,1176.24,0,1,
0.4,1178.95,0,0,
0.4,1181.23,0,0,
0.4,1187.85,0,0,
0.4,1188.7,0,1,
0.4,1191.46,0,0,
0.4,1194.91,0,0,
0.4,1195.26,0,1,
0.4,1195.45,1,1,
0.4,1199.23,0,0,
0.4,1201.53,0,0,
0.4,1203.34,0,0,
0.4,1203.81,0,0,
0.4,1205.43,0,0,
0.4,1207.58,0,0,
0.4,1211.27,0,0,
0.4,1214.18,0,0,
0.4,1214.33,0,1,
0.4,1215.17,1,1,
0.4,1219.27,0,0,
0.4,1221.07,0,0,
0.4,1221.94,0,1,
0.4,1223.45,0,0,
0.4,1224.49,0,1,
0.4,1232.41,0,0,
0.4,1234,0,0,
0.4,1235.75,0,1,
0.4,1236.4,0,1,
0.4,1239.35,0,0,
0.4,1239.6,0,0,
0.4,1242.7,0,0,
0.4,1245.37,0,0,
0.4,1248.58,0,0,
0.4,1249.87,0,1,
0.4,1251.34,0,0,
0.4,1251.61,0,1,
0.4,1254.2,0,0,
0.4,1254.88,0,0,
0.4,1255.64,0,0,
0.4,1257.37,0,0,
0.4,1259.71,0,0,
0.4,1260.56,0,0,
0.4,1262.45,0,1,
0.4,1264.16,0,1,
0.4,1264.32,1,1,
0.4,1265.68,0,1,
0.4,1267.06,0,1,
(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
0.6,2.88795,0,0,
0.6,2.91938,0,1,
0.6,3.22611,1,1,
0.6,3.30335,2,1,
0.6,5.60345,1,1,
0.6,6.65273,2,1,
0.6,9.46091,0,0,
0.6,10.7658,0,1,
0.6,12.8589,0,1,
0.6,12.8665,1,1,
0.6,14.7035,2,1,
0.6,15.5124,0,1,
0.6,15.6178,1,1,
0.6,15.7843,2,1,
0.6,16.6605,2,1,
0.6,17.573,3,1,
0.6,18.3007,3,1,
0.6,20.2302,1,1,
0.6,21.2168,0,1,
0.6,21.4945,1,1,
0.6,22.6245,0,0,
0.6,23.2634,0,0,
